epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
48,281.11,0.49565,0.40693,0.85351,1,0.99714,0.995,0.86147,0.51323,0.34257,0.90565,0.0090694,0.0090694,0.0090694
49,286.935,0.48072,0.38356,0.84564,0.99562,0.95,0.94781,0.82531,0.51427,0.35955,0.89382,0.0090496,0.0090496,0.0090496
50,292.575,0.49929,0.39528,0.86927,0.99696,0.95,0.95636,0.85627,0.51042,0.30665,0.90154,0.0090298,0.0090298,0.0090298
51,298.542,0.51047,0.39012,0.87281,0.99703,0.95,0.95094,0.83705,0.544,0.33402,0.92246,0.00901,0.00901,0.00901
52,304.312,0.49852,0.40352,0.8539,0.99651,0.95,0.95925,0.8718,0.53751,0.33111,0.91567,0.0089902,0.0089902,0.0089902
53,310.079,0.48038,0.38485,0.86204,0.99133,0.95,0.96113,0.84409,0.51734,0.34234,0.91862,0.0089704,0.0089704,0.0089704
54,315.93,0.48317,0.36897,0.84823,0.99681,0.95,0.95059,0.84687,0.50504,0.34153,0.90292,0.0089506,0.0089506,0.0089506
55,321.643,0.47704,0.37083,0.85255,0.99712,0.95,0.97278,0.83845,0.53292,0.34513,0.91957,0.0089308,0.0089308,0.0089308
56,327.427,0.47462,0.36985,0.85352,0.99714,0.95,0.964,0.8422,0.51085,0.33923,0.91304,0.008911,0.008911,0.008911
57,333.061,0.47427,0.36913,0.85698,0.99677,0.95,0.99262,0.87491,0.48276,0.31462,0.90104,0.0088912,0.0088912,0.0088912
58,338.937,0.47945,0.3624,0.85011,0.99643,0.95,0.985,0.8845,0.50093,0.31348,0.90069,0.0088714,0.0088714,0.0088714
59,344.818,0.46754,0.35547,0.85451,0.99678,0.95,0.99045,0.89909,0.48285,0.30491,0.89577,0.0088516,0.0088516,0.0088516
60,350.578,0.46514,0.35002,0.85117,1,0.99829,0.995,0.8795,0.46244,0.29717,0.89083,0.0088318,0.0088318,0.0088318
61,356.444,0.473,0.37002,0.86371,0.99566,0.95,0.98667,0.87372,0.50145,0.32468,0.90159,0.008812,0.008812,0.008812
62,362.234,0.45545,0.3749,0.84706,0.99334,0.95,0.99045,0.87156,0.46603,0.31437,0.91152,0.0087922,0.0087922,0.0087922
63,368.075,0.48098,0.37877,0.84605,1,0.99705,0.995,0.8797,0.43279,0.28317,0.9091,0.0087724,0.0087724,0.0087724
64,373.767,0.46779,0.3523,0.85385,0.99715,0.95,0.95004,0.85317,0.46584,0.29524,0.91835,0.0087526,0.0087526,0.0087526
65,379.481,0.46412,0.3587,0.8554,0.9958,0.95,0.99262,0.87218,0.44689,0.29804,0.89792,0.0087328,0.0087328,0.0087328
66,385.287,0.46824,0.35523,0.86068,0.99544,0.95,0.97064,0.88991,0.42671,0.3296,0.89496,0.008713,0.008713,0.008713
67,391.054,0.46644,0.36889,0.8567,1,0.94376,0.95826,0.88724,0.45326,0.33043,0.90272,0.0086932,0.0086932,0.0086932
68,396.891,0.45913,0.35411,0.8568,0.99689,0.95,0.98204,0.88683,0.43453,0.28829,0.88768,0.0086734,0.0086734,0.0086734
69,402.672,0.46318,0.35659,0.85122,0.99708,0.95,0.99262,0.91848,0.44718,0.30387,0.8885,0.0086536,0.0086536,0.0086536
70,408.274,0.46013,0.36064,0.85434,0.99722,0.95,0.99045,0.88238,0.4391,0.34465,0.9002,0.0086338,0.0086338,0.0086338
71,414.061,0.46198,0.35581,0.85717,0.99687,0.95,0.98204,0.86147,0.51297,0.32391,0.89957,0.008614,0.008614,0.008614
72,419.711,0.44347,0.3493,0.84187,0.99713,0.95,0.97064,0.89136,0.4532,0.32168,0.89922,0.0085942,0.0085942,0.0085942
73,425.578,0.45702,0.33949,0.85137,0.99615,0.95,0.95618,0.8871,0.42096,0.30466,0.89468,0.0085744,0.0085744,0.0085744
74,431.364,0.44715,0.35335,0.85193,0.99692,0.95,0.95281,0.87871,0.39313,0.29966,0.87631,0.0085546,0.0085546,0.0085546
75,437.173,0.43709,0.33749,0.84679,0.99609,0.95,0.95241,0.87733,0.43177,0.2987,0.89621,0.0085348,0.0085348,0.0085348
76,442.917,0.45866,0.3314,0.85748,0.9966,0.95,0.95782,0.85328,0.47998,0.30439,0.91395,0.008515,0.008515,0.008515
77,448.606,0.4607,0.34479,0.84807,0.99668,0.95,0.94901,0.85302,0.46422,0.32095,0.91265,0.0084952,0.0084952,0.0084952
78,454.37,0.44075,0.33475,0.84489,0.99686,0.95,0.99262,0.87978,0.42654,0.28361,0.8958,0.0084754,0.0084754,0.0084754
79,460.064,0.43214,0.32089,0.84108,0.99683,0.95,0.96875,0.89721,0.44058,0.3017,0.89488,0.0084556,0.0084556,0.0084556
80,465.824,0.45121,0.34315,0.84868,0.99549,0.95,0.99262,0.86147,0.48479,0.27874,0.91158,0.0084358,0.0084358,0.0084358
81,471.59,0.45335,0.34235,0.84629,0.99616,0.95,0.99262,0.86615,0.44462,0.27953,0.89339,0.008416,0.008416,0.008416
82,477.412,0.44643,0.33716,0.84939,0.99526,0.95,0.98346,0.86962,0.41811,0.27716,0.88628,0.0083962,0.0083962,0.0083962
83,483.096,0.44771,0.34458,0.85263,0.99398,0.95,0.99045,0.89809,0.45282,0.29118,0.90055,0.0083764,0.0083764,0.0083764
84,488.864,0.44022,0.33014,0.84346,0.9953,0.95,0.99262,0.88971,0.45322,0.3011,0.90181,0.0083566,0.0083566,0.0083566
85,494.504,0.46019,0.33194,0.85118,0.98866,0.95,0.95187,0.8921,0.41399,0.26237,0.89887,0.0083368,0.0083368,0.0083368
86,500.368,0.43333,0.32805,0.84511,0.98092,0.95,0.99045,0.89237,0.42335,0.28442,0.90167,0.008317,0.008317,0.008317
87,506.13,0.43945,0.33216,0.84509,0.99204,0.95,0.98204,0.86226,0.46242,0.30625,0.90396,0.0082972,0.0082972,0.0082972
88,511.919,0.44358,0.32783,0.84545,0.99487,0.95,0.96939,0.86393,0.46966,0.27417,0.91208,0.0082774,0.0082774,0.0082774
89,517.596,0.43368,0.32766,0.84822,0.9964,0.95,0.97,0.8701,0.50499,0.29678,0.92051,0.0082576,0.0082576,0.0082576
90,523.42,0.43262,0.33443,0.8392,0.99723,0.95,0.94839,0.84483,0.45598,0.28995,0.90513,0.0082378,0.0082378,0.0082378
91,529.214,0.4335,0.33095,0.85534,0.99685,0.95,0.95148,0.83569,0.48341,0.33466,0.91215,0.008218,0.008218,0.008218
92,534.96,0.43098,0.3281,0.84865,0.99343,0.95,0.98346,0.90816,0.41975,0.26795,0.89005,0.0081982,0.0081982,0.0081982
93,540.893,0.43802,0.323,0.84101,0.99663,0.95,0.97726,0.86419,0.4563,0.2864,0.89665,0.0081784,0.0081784,0.0081784
94,546.545,0.43438,0.33685,0.84404,0.99608,0.95,0.98667,0.87908,0.46339,0.2736,0.8967,0.0081586,0.0081586,0.0081586
95,552.321,0.42569,0.32942,0.84689,0.99718,0.95,0.97833,0.87453,0.4353,0.27944,0.89304,0.0081388,0.0081388,0.0081388
96,558.009,0.44065,0.32792,0.83338,0.99602,0.95,0.96939,0.89375,0.39834,0.27957,0.88706,0.008119,0.008119,0.008119
97,563.897,0.45086,0.33661,0.85136,0.99669,0.95,0.96083,0.89881,0.44111,0.28831,0.89561,0.0080992,0.0080992,0.0080992
98,569.693,0.45835,0.32648,0.84926,0.99655,0.95,0.95222,0.86763,0.45745,0.29967,0.89214,0.0080794,0.0080794,0.0080794
99,575.347,0.42348,0.32705,0.84323,0.99661,0.95,0.98848,0.86802,0.43606,0.27268,0.89498,0.0080596,0.0080596,0.0080596
100,581.198,0.42175,0.33095,0.85628,0.99474,0.95,0.95826,0.85688,0.45295,0.27964,0.89755,0.0080398,0.0080398,0.0080398
101,587.023,0.43958,0.31597,0.85141,0.99524,0.95,0.9753,0.87856,0.4406,0.28154,0.89963,0.00802,0.00802,0.00802
102,592.866,0.42783,0.3244,0.83716,0.98953,0.95,0.97833,0.8374,0.47144,0.2942,0.89843,0.0080002,0.0080002,0.0080002
103,598.493,0.42652,0.31805,0.83567,0.99444,0.95,0.985,0.87079,0.45321,0.27778,0.89372,0.0079804,0.0079804,0.0079804
104,604.374,0.44285,0.31569,0.85085,0.99372,0.95,0.985,0.89648,0.41928,0.27094,0.88782,0.0079606,0.0079606,0.0079606
105,609.97,0.42622,0.32197,0.84272,0.99603,0.95,0.985,0.88148,0.43427,0.25536,0.892,0.0079408,0.0079408,0.0079408
106,615.78,0.42933,0.32683,0.84486,0.99648,0.95,0.985,0.88311,0.47546,0.2791,0.90283,0.007921,0.007921,0.007921
107,621.444,0.42849,0.31698,0.85132,0.99677,0.95,0.97726,0.90002,0.44013,0.27099,0.89562,0.0079012,0.0079012,0.0079012
108,627.272,0.43628,0.31915,0.84643,0.99706,0.95,0.985,0.89387,0.41771,0.24071,0.88848,0.0078814,0.0078814,0.0078814
109,632.923,0.42629,0.31046,0.83241,0.99684,0.95,0.98848,0.90312,0.41931,0.2727,0.88363,0.0078616,0.0078616,0.0078616
110,638.713,0.42251,0.31349,0.85655,0.9961,0.95,0.98848,0.87607,0.43001,0.27305,0.89107,0.0078418,0.0078418,0.0078418
111,644.529,0.40715,0.29829,0.83198,0.9969,0.95,0.98667,0.88233,0.39412,0.25437,0.8845,0.007822,0.007822,0.007822
112,650.408,0.40697,0.30215,0.83501,0.99542,0.95,0.97833,0.89868,0.41354,0.27943,0.89297,0.0078022,0.0078022,0.0078022
113,656.128,0.4074,0.31264,0.8372,0.99659,0.95,0.98346,0.88819,0.40697,0.2731,0.89589,0.0077824,0.0077824,0.0077824
114,661.878,0.41199,0.311,0.8357,0.99656,0.95,0.95713,0.87912,0.43596,0.28012,0.89383,0.0077626,0.0077626,0.0077626
115,667.733,0.41335,0.31009,0.84386,0.99545,0.95,0.95303,0.87241,0.41527,0.26944,0.88882,0.0077428,0.0077428,0.0077428
116,673.535,0.40908,0.3122,0.83504,0.9962,0.95,0.95466,0.89791,0.42199,0.27353,0.88679,0.007723,0.007723,0.007723
117,679.243,0.42459,0.31982,0.84803,0.99643,0.95,0.95281,0.88249,0.42815,0.2742,0.89425,0.0077032,0.0077032,0.0077032
118,685.064,0.41778,0.31076,0.83725,0.99524,0.95,0.9471,0.88027,0.41827,0.30752,0.88421,0.0076834,0.0076834,0.0076834
119,690.853,0.417,0.3009,0.83541,0.99543,0.95,0.98071,0.87959,0.41661,0.2688,0.88619,0.0076636,0.0076636,0.0076636
120,696.562,0.41872,0.30994,0.85398,0.99356,0.95,0.97726,0.88695,0.42098,0.27862,0.89136,0.0076438,0.0076438,0.0076438
121,702.383,0.41538,0.30406,0.8467,0.99658,0.95,0.98848,0.907,0.39909,0.26057,0.88753,0.007624,0.007624,0.007624
122,708.08,0.40297,0.29371,0.83352,0.99646,0.95,0.99045,0.9178,0.37777,0.24721,0.88501,0.0076042,0.0076042,0.0076042
123,713.898,0.4271,0.31225,0.83413,0.99623,0.95,0.98848,0.89354,0.40556,0.25436,0.88314,0.0075844,0.0075844,0.0075844
124,719.553,0.4266,0.30594,0.8388,0.99668,0.95,0.95518,0.88101,0.40518,0.25128,0.88245,0.0075646,0.0075646,0.0075646
125,725.514,0.40531,0.29696,0.83592,0.9968,0.95,0.95391,0.85837,0.41192,0.25424,0.87925,0.0075448,0.0075448,0.0075448
126,731.144,0.41765,0.3126,0.84452,0.99518,0.95,0.96352,0.88479,0.41661,0.25231,0.89438,0.007525,0.007525,0.007525
127,736.946,0.4142,0.3035,0.84345,0.99691,0.95,0.96692,0.89368,0.41099,0.26178,0.87936,0.0075052,0.0075052,0.0075052
128,742.639,0.41859,0.31254,0.8493,0.99721,0.95,0.9735,0.92431,0.40462,0.25614,0.88947,0.0074854,0.0074854,0.0074854
129,748.533,0.40646,0.29774,0.84257,0.99718,0.95,0.97214,0.91746,0.42937,0.26739,0.88675,0.0074656,0.0074656,0.0074656
130,754.46,0.41363,0.29967,0.83355,0.99716,0.95,0.96466,0.88089,0.42506,0.27155,0.88494,0.0074458,0.0074458,0.0074458
131,760.281,0.41772,0.30168,0.85229,0.99728,0.95,0.96978,0.89127,0.47538,0.2651,0.90515,0.007426,0.007426,0.007426
132,766.053,0.40995,0.30284,0.83421,0.9971,0.95,0.964,0.90596,0.4236,0.26274,0.89126,0.0074062,0.0074062,0.0074062
133,771.761,0.42589,0.30348,0.85182,0.9968,0.95,0.951,0.87727,0.39189,0.25239,0.87295,0.0073864,0.0073864,0.0073864
134,777.578,0.42082,0.30425,0.84712,0.99686,0.95,0.95925,0.89393,0.39485,0.25159,0.87378,0.0073666,0.0073666,0.0073666
135,783.199,0.40399,0.29845,0.83857,0.99698,0.95,0.98346,0.90731,0.4299,0.26085,0.88534,0.0073468,0.0073468,0.0073468
136,789.008,0.407,0.29717,0.84238,0.99674,0.95,0.985,0.90435,0.42197,0.25843,0.89507,0.007327,0.007327,0.007327
137,794.843,0.38873,0.29091,0.82926,0.99711,0.95,0.95575,0.88305,0.40209,0.29924,0.88769,0.0073072,0.0073072,0.0073072
138,800.618,0.41491,0.31354,0.83262,0.99664,0.95,0.95688,0.89617,0.42514,0.30533,0.89254,0.0072874,0.0072874,0.0072874
139,806.412,0.41609,0.30077,0.84293,0.99645,0.95,0.9575,0.85104,0.47156,0.33329,0.89087,0.0072676,0.0072676,0.0072676
140,812.185,0.40643,0.29324,0.8363,0.98751,0.95,0.98848,0.88161,0.42635,0.26985,0.89446,0.0072478,0.0072478,0.0072478
141,817.849,0.39229,0.29411,0.82765,0.99689,0.95,0.95059,0.89707,0.41471,0.25755,0.89758,0.007228,0.007228,0.007228
142,823.715,0.40661,0.29235,0.83011,0.99712,0.95,0.96978,0.89722,0.4424,0.27595,0.89758,0.0072082,0.0072082,0.0072082
143,829.399,0.39279,0.28669,0.8399,0.99489,0.95,0.96875,0.9063,0.42422,0.26617,0.88944,0.0071884,0.0071884,0.0071884
144,835.293,0.401,0.30112,0.83805,0.99669,0.95,0.98071,0.88659,0.41157,0.26369,0.88776,0.0071686,0.0071686,0.0071686
145,841.271,0.41389,0.30481,0.83675,0.99697,0.95,0.98204,0.91579,0.44548,0.26338,0.8961,0.0071488,0.0071488,0.0071488
146,847.332,0.41028,0.30648,0.83098,0.99676,0.95,0.985,0.89378,0.43316,0.27962,0.89354,0.007129,0.007129,0.007129
147,853.031,0.40409,0.3023,0.82943,0.99679,0.95,0.98346,0.91545,0.39228,0.2644,0.87049,0.0071092,0.0071092,0.0071092
148,858.936,0.39089,0.28623,0.83108,0.99666,0.95,0.985,0.92102,0.38105,0.24982,0.87007,0.0070894,0.0070894,0.0070894
149,864.817,0.41097,0.30216,0.84302,0.99593,0.95,0.99045,0.90394,0.40796,0.25,0.88233,0.0070696,0.0070696,0.0070696
150,870.751,0.40646,0.29364,0.83787,0.99596,0.95,0.98848,0.91847,0.43046,0.27318,0.88749,0.0070498,0.0070498,0.0070498
151,876.48,0.3829,0.28378,0.82615,0.99653,0.95,0.98848,0.90391,0.43759,0.27826,0.90072,0.00703,0.00703,0.00703
152,882.414,0.38135,0.28878,0.8347,0.99588,0.95,0.98667,0.92861,0.37387,0.25391,0.88435,0.0070102,0.0070102,0.0070102
153,888.249,0.40858,0.29584,0.83155,0.99712,0.95,0.98848,0.89427,0.38137,0.25066,0.88325,0.0069904,0.0069904,0.0069904
154,894.215,0.40279,0.28322,0.82814,0.9969,0.95,0.985,0.91124,0.38729,0.24558,0.88415,0.0069706,0.0069706,0.0069706
155,899.989,0.39227,0.28373,0.83223,0.99671,0.95,0.99262,0.89861,0.37791,0.25288,0.87825,0.0069508,0.0069508,0.0069508
156,905.85,0.39522,0.29179,0.83987,0.99712,0.95,0.99045,0.92663,0.39345,0.25245,0.88856,0.006931,0.006931,0.006931
157,911.507,0.41233,0.28977,0.83654,0.99647,0.95,0.98848,0.89188,0.38014,0.2358,0.88035,0.0069112,0.0069112,0.0069112
158,917.303,0.38243,0.28068,0.82771,0.99682,0.95,0.98346,0.87317,0.4195,0.27067,0.89356,0.0068914,0.0068914,0.0068914
159,923.097,0.40076,0.29533,0.83953,0.99634,0.95,0.97833,0.87937,0.43752,0.29172,0.8927,0.0068716,0.0068716,0.0068716
160,928.955,0.39182,0.28626,0.83345,0.99698,0.95,0.98204,0.90529,0.38806,0.25745,0.88453,0.0068518,0.0068518,0.0068518
161,934.818,0.39327,0.27322,0.83889,0.99723,0.95,0.99045,0.91648,0.39243,0.25227,0.88182,0.006832,0.006832,0.006832
162,940.654,0.39937,0.28873,0.84361,0.99666,0.95,0.99045,0.91579,0.40511,0.25529,0.88953,0.0068122,0.0068122,0.0068122
163,946.471,0.39361,0.27971,0.8428,0.99664,0.95,0.95795,0.88731,0.42336,0.2473,0.89549,0.0067924,0.0067924,0.0067924
164,952.194,0.38317,0.28968,0.8346,0.99677,0.95,0.94904,0.87899,0.40459,0.25681,0.88329,0.0067726,0.0067726,0.0067726
165,957.983,0.38095,0.28547,0.82927,0.98996,0.95,0.9753,0.90759,0.40469,0.24495,0.88455,0.0067528,0.0067528,0.0067528
166,963.748,0.38914,0.27709,0.82457,0.99463,0.95,0.98204,0.8863,0.41764,0.25133,0.8875,0.006733,0.006733,0.006733
167,969.614,0.38255,0.27985,0.82637,0.9933,0.95,0.98204,0.87751,0.43818,0.25303,0.89006,0.0067132,0.0067132,0.0067132
168,975.288,0.37629,0.27843,0.82814,0.99648,0.95,0.98204,0.90741,0.40579,0.23267,0.88434,0.0066934,0.0066934,0.0066934
169,981.123,0.38619,0.28051,0.82918,0.99658,0.95,0.98848,0.89711,0.40933,0.22078,0.88128,0.0066736,0.0066736,0.0066736
170,986.825,0.40115,0.29574,0.83878,0.99679,0.95,0.98071,0.89265,0.43017,0.23309,0.88581,0.0066538,0.0066538,0.0066538
171,992.684,0.40272,0.29092,0.83993,1,0.99705,0.995,0.92075,0.3894,0.23628,0.89036,0.006634,0.006634,0.006634
172,998.379,0.35451,0.26263,0.82188,0.99716,0.95,0.99045,0.91455,0.41852,0.23382,0.89545,0.0066142,0.0066142,0.0066142
173,1004.29,0.39554,0.28112,0.82636,0.99719,0.95,0.99045,0.91004,0.40425,0.24919,0.88762,0.0065944,0.0065944,0.0065944
174,1010.16,0.38563,0.28114,0.8245,0.99713,0.95,0.99045,0.89398,0.38802,0.21507,0.88014,0.0065746,0.0065746,0.0065746
175,1015.95,0.38957,0.28092,0.83398,0.99704,0.95,0.98848,0.91631,0.37784,0.22638,0.8834,0.0065548,0.0065548,0.0065548
176,1021.64,0.36789,0.27922,0.81991,0.99698,0.95,0.98667,0.89533,0.38802,0.22183,0.89018,0.006535,0.006535,0.006535
177,1027.42,0.39096,0.28176,0.83491,0.9969,0.95,0.96611,0.90697,0.39996,0.22494,0.88638,0.0065152,0.0065152,0.0065152
178,1033.05,0.40195,0.28266,0.83512,0.99556,0.95,0.97441,0.8962,0.40169,0.24475,0.88408,0.0064954,0.0064954,0.0064954
179,1038.83,0.39919,0.28014,0.83349,0.99711,0.95,0.985,0.89511,0.42254,0.24765,0.89081,0.0064756,0.0064756,0.0064756
180,1044.62,0.37131,0.27047,0.82824,0.99702,0.95,0.98848,0.90578,0.42038,0.24702,0.89313,0.0064558,0.0064558,0.0064558
181,1050.28,0.39657,0.27923,0.83839,0.99637,0.95,0.98848,0.91255,0.40608,0.24338,0.89093,0.006436,0.006436,0.006436
182,1056.06,0.38867,0.27831,0.82662,0.99534,0.95,0.98848,0.91938,0.40255,0.22789,0.8742,0.0064162,0.0064162,0.0064162
183,1061.73,0.41136,0.28661,0.84175,0.99317,0.95,0.99045,0.92027,0.34419,0.21322,0.86547,0.0063964,0.0063964,0.0063964
184,1067.64,0.38381,0.26286,0.82128,0.99679,0.95,0.98667,0.90689,0.39989,0.23824,0.88248,0.0063766,0.0063766,0.0063766
185,1073.44,0.37081,0.26405,0.82396,0.99507,0.95,0.97948,0.89711,0.40321,0.23641,0.89612,0.0063568,0.0063568,0.0063568
186,1079.12,0.39381,0.27854,0.82836,0.99613,0.95,0.98848,0.90396,0.41067,0.23772,0.90191,0.006337,0.006337,0.006337
187,1084.96,0.3898,0.2783,0.82707,0.99667,0.95,0.98346,0.88115,0.40223,0.24929,0.89689,0.0063172,0.0063172,0.0063172
188,1090.73,0.39525,0.27237,0.84394,0.99667,0.95,0.985,0.90934,0.37927,0.24223,0.89421,0.0062974,0.0062974,0.0062974
189,1096.41,0.3726,0.26938,0.82488,0.99641,0.95,0.98346,0.89653,0.41141,0.23803,0.89371,0.0062776,0.0062776,0.0062776
190,1102.18,0.3727,0.26732,0.81766,0.99665,0.95,0.985,0.89297,0.41648,0.22776,0.89683,0.0062578,0.0062578,0.0062578
